,Geographic area,Indicator,Sex,Series Name,Series Year,TIME_PERIOD,Unit of measure,STD_ERR,INTERVAL
204008,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1986-06,Deaths per 1000 children aged 1,,1.0
204009,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1987-06,Deaths per 1000 children aged 1,,1.0
204010,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1988-06,Deaths per 1000 children aged 1,,1.0
204011,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1989-06,Deaths per 1000 children aged 1,,1.0
204012,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1990-06,Deaths per 1000 children aged 1,,1.0
204013,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1991-06,Deaths per 1000 children aged 1,,1.0
204014,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1992-06,Deaths per 1000 children aged 1,,1.0
204015,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1993-06,Deaths per 1000 children aged 1,,1.0
204016,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1994-06,Deaths per 1000 children aged 1,,1.0
204017,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1995-06,Deaths per 1000 children aged 1,,1.0
204018,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1996-06,Deaths per 1000 children aged 1,,1.0
204019,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1997-06,Deaths per 1000 children aged 1,,1.0
204020,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1998-06,Deaths per 1000 children aged 1,,1.0
204021,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,1999-06,Deaths per 1000 children aged 1,,1.0
204022,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2000-06,Deaths per 1000 children aged 1,,1.0
204023,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2001-06,Deaths per 1000 children aged 1,,1.0
204024,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2002-06,Deaths per 1000 children aged 1,,1.0
204025,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2003-06,Deaths per 1000 children aged 1,,1.0
204026,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2004-06,Deaths per 1000 children aged 1,,1.0
204027,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2005-06,Deaths per 1000 children aged 1,,1.0
204028,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2006-06,Deaths per 1000 children aged 1,,1.0
204029,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2007-06,Deaths per 1000 children aged 1,,1.0
204030,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2008-06,Deaths per 1000 children aged 1,,1.0
204031,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2009-06,Deaths per 1000 children aged 1,,1.0
204032,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2010-06,Deaths per 1000 children aged 1,,1.0
204033,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2011-06,Deaths per 1000 children aged 1,,1.0
204034,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2012-06,Deaths per 1000 children aged 1,,1.0
204035,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2013-06,Deaths per 1000 children aged 1,,1.0
204036,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2014-06,Deaths per 1000 children aged 1,,1.0
204037,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2015-06,Deaths per 1000 children aged 1,,1.0
204038,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2016-06,Deaths per 1000 children aged 1,,1.0
204039,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2017-06,Deaths per 1000 children aged 1,,1.0
204040,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2018-06,Deaths per 1000 children aged 1,,1.0
204041,Kenya,Child Mortality rate age 1-4,Male,UN IGME estimate,2020,2019-06,Deaths per 1000 children aged 1,,1.0
204042,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1952-06,Deaths per 1000 children aged 1,,1.0
204043,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1953-06,Deaths per 1000 children aged 1,,1.0
204044,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1954-06,Deaths per 1000 children aged 1,,1.0
204045,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1955-06,Deaths per 1000 children aged 1,,1.0
204046,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1956-06,Deaths per 1000 children aged 1,,1.0
204047,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1957-06,Deaths per 1000 children aged 1,,1.0
204048,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1958-06,Deaths per 1000 children aged 1,,1.0
204049,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1959-06,Deaths per 1000 children aged 1,,1.0
204050,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1960-06,Deaths per 1000 children aged 1,,1.0
204051,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1961-06,Deaths per 1000 children aged 1,,1.0
204052,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1962-06,Deaths per 1000 children aged 1,,1.0
204053,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1963-06,Deaths per 1000 children aged 1,,1.0
204054,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1964-06,Deaths per 1000 children aged 1,,1.0
204055,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1965-06,Deaths per 1000 children aged 1,,1.0
204056,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1966-06,Deaths per 1000 children aged 1,,1.0
204057,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1967-06,Deaths per 1000 children aged 1,,1.0
204058,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1968-06,Deaths per 1000 children aged 1,,1.0
204059,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1969-06,Deaths per 1000 children aged 1,,1.0
204060,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1970-06,Deaths per 1000 children aged 1,,1.0
204061,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1971-06,Deaths per 1000 children aged 1,,1.0
204062,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1972-06,Deaths per 1000 children aged 1,,1.0
204063,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1973-06,Deaths per 1000 children aged 1,,1.0
204064,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1974-06,Deaths per 1000 children aged 1,,1.0
204065,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1975-06,Deaths per 1000 children aged 1,,1.0
204066,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1976-06,Deaths per 1000 children aged 1,,1.0
204067,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1977-06,Deaths per 1000 children aged 1,,1.0
204068,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1978-06,Deaths per 1000 children aged 1,,1.0
204069,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1979-06,Deaths per 1000 children aged 1,,1.0
204070,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1980-06,Deaths per 1000 children aged 1,,1.0
204071,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1981-06,Deaths per 1000 children aged 1,,1.0
204072,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1982-06,Deaths per 1000 children aged 1,,1.0
204073,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1983-06,Deaths per 1000 children aged 1,,1.0
204074,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1984-06,Deaths per 1000 children aged 1,,1.0
204075,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1985-06,Deaths per 1000 children aged 1,,1.0
204076,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1986-06,Deaths per 1000 children aged 1,,1.0
204077,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1987-06,Deaths per 1000 children aged 1,,1.0
204078,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1988-06,Deaths per 1000 children aged 1,,1.0
204079,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1989-06,Deaths per 1000 children aged 1,,1.0
204080,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1990-06,Deaths per 1000 children aged 1,,1.0
204081,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1991-06,Deaths per 1000 children aged 1,,1.0
204082,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1992-06,Deaths per 1000 children aged 1,,1.0
204083,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1993-06,Deaths per 1000 children aged 1,,1.0
204084,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1994-06,Deaths per 1000 children aged 1,,1.0
204085,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1995-06,Deaths per 1000 children aged 1,,1.0
204086,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1996-06,Deaths per 1000 children aged 1,,1.0
204087,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1997-06,Deaths per 1000 children aged 1,,1.0
204088,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1998-06,Deaths per 1000 children aged 1,,1.0
204089,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,1999-06,Deaths per 1000 children aged 1,,1.0
204090,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2000-06,Deaths per 1000 children aged 1,,1.0
204091,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2001-06,Deaths per 1000 children aged 1,,1.0
204092,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2002-06,Deaths per 1000 children aged 1,,1.0
204093,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2003-06,Deaths per 1000 children aged 1,,1.0
204094,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2004-06,Deaths per 1000 children aged 1,,1.0
204095,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2005-06,Deaths per 1000 children aged 1,,1.0
204096,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2006-06,Deaths per 1000 children aged 1,,1.0
204097,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2007-06,Deaths per 1000 children aged 1,,1.0
204098,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2008-06,Deaths per 1000 children aged 1,,1.0
204099,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2009-06,Deaths per 1000 children aged 1,,1.0
204100,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2010-06,Deaths per 1000 children aged 1,,1.0
204101,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2011-06,Deaths per 1000 children aged 1,,1.0
204102,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2012-06,Deaths per 1000 children aged 1,,1.0
204103,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2013-06,Deaths per 1000 children aged 1,,1.0
204104,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2014-06,Deaths per 1000 children aged 1,,1.0
204105,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2015-06,Deaths per 1000 children aged 1,,1.0
204106,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2016-06,Deaths per 1000 children aged 1,,1.0
204107,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2017-06,Deaths per 1000 children aged 1,,1.0
204108,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2018-06,Deaths per 1000 children aged 1,,1.0
204109,Kenya,Child Mortality rate age 1-4,Total,UN IGME estimate,2020,2019-06,Deaths per 1000 children aged 1,,1.0
204110,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1990-06,Deaths per 1000 children aged 20,,1.0
204111,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1991-06,Deaths per 1000 children aged 20,,1.0
204112,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1992-06,Deaths per 1000 children aged 20,,1.0
204113,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1993-06,Deaths per 1000 children aged 20,,1.0
204114,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1994-06,Deaths per 1000 children aged 20,,1.0
204115,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1995-06,Deaths per 1000 children aged 20,,1.0
204116,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1996-06,Deaths per 1000 children aged 20,,1.0
204117,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1997-06,Deaths per 1000 children aged 20,,1.0
204118,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1998-06,Deaths per 1000 children aged 20,,1.0
204119,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,1999-06,Deaths per 1000 children aged 20,,1.0
204120,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2000-06,Deaths per 1000 children aged 20,,1.0
204121,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2001-06,Deaths per 1000 children aged 20,,1.0
204122,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2002-06,Deaths per 1000 children aged 20,,1.0
204123,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2003-06,Deaths per 1000 children aged 20,,1.0
204124,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2004-06,Deaths per 1000 children aged 20,,1.0
204125,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2005-06,Deaths per 1000 children aged 20,,1.0
204126,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2006-06,Deaths per 1000 children aged 20,,1.0
204127,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2007-06,Deaths per 1000 children aged 20,,1.0
204128,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2008-06,Deaths per 1000 children aged 20,,1.0
204129,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2009-06,Deaths per 1000 children aged 20,,1.0
204130,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2010-06,Deaths per 1000 children aged 20,,1.0
204131,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2011-06,Deaths per 1000 children aged 20,,1.0
204132,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2012-06,Deaths per 1000 children aged 20,,1.0
204133,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2013-06,Deaths per 1000 children aged 20,,1.0
204134,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2014-06,Deaths per 1000 children aged 20,,1.0
204135,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2015-06,Deaths per 1000 children aged 20,,1.0
204136,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2016-06,Deaths per 1000 children aged 20,,1.0
204137,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2017-06,Deaths per 1000 children aged 20,,1.0
204138,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2018-06,Deaths per 1000 children aged 20,,1.0
204139,Kenya,Mortality rate age 20-24,Total,UN IGME estimate,2020,2019-06,Deaths per 1000 children aged 20,,1.0
204140,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2003-04,Deaths per 1000 children aged 5,2.44051081862012,2.0
204141,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2005-04,Deaths per 1000 children aged 5,2.52454585065914,2.0
204142,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2007-04,Deaths per 1000 children aged 5,2.06975877986544,2.0
204143,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2009-04,Deaths per 1000 children aged 5,1.65878788576384,2.0
204144,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2011-04,Deaths per 1000 children aged 5,1.39795576288534,2.0
204145,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2014 (Direct),2014,2013-04,Deaths per 1000 children aged 5,1.9772534800324602,2.0
204146,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2003 (Direct),2003,1992-09,Deaths per 1000 children aged 5,4.0518562745851705,3.0
204147,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2003 (Direct),2003,1995-09,Deaths per 1000 children aged 5,3.26644782924661,3.0
204148,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2003 (Direct),2003,1998-09,Deaths per 1000 children aged 5,2.7690614315908997,3.0
204149,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2003 (Direct),2003,2001-09,Deaths per 1000 children aged 5,3.35989669675506,3.0
204150,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1998 (Direct),1998,1987-08,Deaths per 1000 children aged 5,3.2109464553278304,3.0
204151,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1998 (Direct),1998,1990-08,Deaths per 1000 children aged 5,2.6388226931165497,3.0
204152,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1998 (Direct),1998,1993-08,Deaths per 1000 children aged 5,3.25393289935598,3.0
204153,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1998 (Direct),1998,1996-08,Deaths per 1000 children aged 5,2.69501115755988,3.0
204154,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1989 (Direct),1989,1979-11,Deaths per 1000 children aged 5,2.16593988901829,6.0
204155,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1989 (Direct),1989,1985-11,Deaths per 1000 children aged 5,1.83962966776465,6.0
204156,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1993 (Direct),1993,1983-02,Deaths per 1000 children aged 5,3.4603686377082004,4.0
204157,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1993 (Direct),1993,1987-02,Deaths per 1000 children aged 5,2.5760215874806,4.0
204158,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 1993 (Direct),1993,1991-02,Deaths per 1000 children aged 5,2.38067007434812,4.0
204159,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2008-2009 (Direct),2008-2009,1999-10,Deaths per 1000 children aged 5,3.3508195532321103,6.0
204160,Kenya,Mortality rate age 5-14,Total,Demographic and Health Survey 2008-2009 (Direct),2008-2009,2005-10,Deaths per 1000 children aged 5,1.6430315872088,6.0
204161,Kenya,Mortality rate age 5-14,Total,World Fertility Survey 1978 (Direct),1978,1967-02,Deaths per 1000 children aged 5,5.43101197739326,3.0
204162,Kenya,Mortality rate age 5-14,Total,World Fertility Survey 1978 (Direct),1978,1970-02,Deaths per 1000 children aged 5,3.99998731541835,3.0
